Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Bike Cadence,Max Bike Cadence,Normalized Power® (NP®),Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Road Cycling,2022-03-05 09:22:53,false,"Cajicá - Zona 2: Entrenamiento aeróbico","59.99","1,027","02:32:35","124","159","2.8","0","0","23.6","48.6","273","237","0.00","0.0","0.0","0","70","163","120","70.6","116","92","548","0.0","0.0","8300","0","0","0","0:00","22.0","0:00","No","17:02.41.6","8","0.0","19","10","32","02:21:40","02:32:35","2,568","2,656"
Road Cycling,2022-03-02 05:52:15,false,"Cajicá Ciclismo en ruta","32.97","761","01:25:31","138","185","3.7","0","0","23.1","56.3","465","467","0.00","0.0","0.0","0","72","171","173","83.3","219","126","580","0.0","0.0","4822","0","0","0","0:00","9.0","0:00","No","02:28.18.2","5","0.0","27","15","41","01:25:26","01:25:31","2,567","2,996"
Road Cycling,2022-03-01 05:59:30,false,"Cajicá Ciclismo en ruta","28.41","608","01:16:57","126","163","2.8","0","0","22.2","44.0","313","318","0.00","0.0","0.0","0","67","160","157","64.8","172","110","618","0.0","0.0","4000","0","0","0","0:00","10.0","0:00","No","10:39.69.7","4","0.0","23","10","37","01:16:56","01:16:57","2,572","2,869"
Road Cycling,2022-02-27 07:48:32,false,"Subachoque Ciclismo en ruta","32.36","1,274","03:24:45","131","181","0.0","0","0","9.5","66.5","936","666","0.00","0.0","0.0","0","53","254","158","149.9","178","92","658","0.0","0.0","5802","0","0","0","0:00","14.0","0:00","No","02:06.66.1","5","0.0","23","10","41","02:31:28","03:36:59","2,671","3,133"
Road Cycling,2022-02-27 06:32:31,false,"Cajicá Ciclismo en ruta","25.37","632","01:12:01","135","185","3.5","0","0","21.1","57.5","414","326","0.00","0.0","0.0","0","68","159","171","72.0","212","124","529","0.0","0.0","3919","0","0","0","0:00","11.0","0:00","No","06:41.80.5","4","0.0","27","11","41","01:10:25","01:12:01","2,581","2,918"
Mountain Biking,2022-02-23 06:16:40,false,"Cajicá Ciclismo de montaña","37.80","946","01:46:10","143","180","3.8","0","0","21.4","52.0","566","580","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","55.4","1.4","--","0","0","0","0:00","7.0","0:00","No","01:46:09.98.1","1","0.0","27","11","41","01:46:10","01:46:10","2,544","2,831"
Road Cycling,2022-02-22 06:39:38,false,"Cajicá Ciclismo en ruta","29.77","672","01:16:49","140","179","3.4","0","0","23.3","50.3","410","412","0.00","0.0","0.0","0","66","157","186","91.3","199","124","587","0.0","0.0","3906","0","0","0","0:00","10.0","0:00","No","12:32.97.4","4","0.0","28","13","41","01:16:48","01:16:49","2,556","2,817"
Road Cycling,2022-02-20 07:06:13,false,"Tenjo Ciclismo en ruta","74.13","1,947","04:47:02","125","171","3.9","0","0","15.5","66.5","1,000","875","0.00","0.0","0.0","0","64","184","160","206.1","204","107","705","0.0","0.0","10495","0","0","0","0:00","10.0","0:00","No","12:39.64.8","10","0.0","22","10","39","03:37:00","05:58:58","2,107","2,856"
Road Cycling,2022-02-18 06:02:46,false,"Cajicá Ciclismo en ruta","33.34","731","01:28:18","143","182","3.8","0","0","22.7","47.3","473","489","0.00","0.0","0.0","0","68","158","173","90.5","213","116","553","0.0","0.0","4366","0","0","0","0:00","9.0","0:00","No","03:51.90.2","5","0.0","30","12","42","01:27:07","01:28:18","2,543","2,976"
Road Cycling,2022-02-17 05:52:04,false,"Cajicá Ciclismo en ruta","29.72","633","01:20:44","133","182","3.3","0","0","22.1","45.0","410","419","0.00","0.0","0.0","0","64","158","178","87.2","195","109","895","0.0","0.0","3735","0","0","0","0:00","10.0","0:00","No","13:15.68.9","4","0.0","26","11","41","01:20:34","01:20:44","2,561","2,824"
Road Cycling,2022-02-16 05:57:31,false,"Cajicá - Repeticiones en cuesta de picos de potencia y desc","57.03","1,087","02:02:15","133","175","3.5","0","0","28.0","55.3","360","376","0.00","0.0","0.0","0","67","183","160","107.2","172","126","729","0.0","0.0","7132","0","0","0","0:00","10.0","0:00","No","00:42.85.4","9","0.0","26","13","39","02:01:39","02:02:15","2,566","2,825"
Road Cycling,2022-02-15 06:02:32,false,"Cajicá Ciclismo en ruta","48.23","790","01:35:53","128","163","2.9","0","0","30.2","54.3","169","178","0.00","0.0","0.0","0","68","156","145","69.3","147","115","659","0.0","0.0","5565","0","0","0","0:00","9.0","0:00","No","13:17.07.2","6","0.0","24","11","36","01:35:09","01:51:48","2,568","2,607"
Road Cycling,2022-02-13 07:40:11,false,"Sopó Ciclismo en ruta","76.90","1,730","04:26:57","132","178","4.0","0","0","17.3","65.0","1,148","1,142","0.00","0.0","0.0","0","63","184","147","180.2","173","95","866","0.0","0.0","10481","0","0","0","0:00","9.0","0:00","No","10:10.27.3","10","0.0","24","10","41","03:33:46","06:40:53","2,577","3,354"
Mountain Biking,2022-02-10 06:01:24,false,"Cajicá Ciclismo de montaña","44.02","1,016","02:39:22","131","181","3.3","0","0","16.6","38.5","536","543","0.00","0.0","0.0","0","58","159","--","0.0","--","0","0","50.9","2.1","7005","0","0","0","0:00","7.0","0:00","No","02:39:22.22.4","1","0.0","24","10","41","02:34:21","02:39:22","2,574","3,000"
Mountain Biking,2022-02-09 05:59:25,false,"Cajicá Ciclismo de montaña","43.74","1,002","02:24:01","131","173","3.1","0","0","18.2","53.2","701","700","0.00","0.0","0.0","0","56","116","--","0.0","--","0","0","61.6","1.8","5975","0","0","0","0:00","10.0","0:00","No","02:24:01.37.1","1","0.0","24","10","39","02:21:14","02:24:01","2,570","2,980"
Mountain Biking,2022-02-06 07:06:51,false,"Cajicá Ciclismo de montaña","87.93","2,354","06:34:51","125","188","3.9","0","0","13.4","55.7","1,149","1,132","0.00","0.0","0.0","0","60","139","--","0.0","--","0","0","97.8","1.7","11673","0","0","0","0:00","11.0","0:00","No","06:34:50.53.1","1","0.0","22","10","42","04:22:10","06:34:51","2,579","2,907"
Road Cycling,2022-02-04 06:21:59,false,"Cajicá Ciclismo en ruta","28.55","534","01:13:28","134","180","3.1","0","0","23.3","46.3","345","347","0.00","0.0","0.0","0","59","163","155","64.1","178","100","782","0.0","0.0","3165","0","0","0","0:00","9.0","0:00","No","11:08.81.2","4","0.0","25","13","41","01:13:28","01:13:28","2,574","2,861"
Road Cycling,2022-02-03 05:55:07,false,"Cajicá Ciclismo en ruta","54.38","1,262","02:29:00","140","174","4.2","0","0","21.9","61.1","880","897","0.00","0.0","0.0","0","61","173","166","154.6","189","119","704","0.0","0.0","7109","0","0","0","0:00","4.0","0:00","No","15:26.19.8","7","0.0","28","12","40","02:28:54","02:29:00","2,578","2,927"
Mountain Biking,2022-02-01 05:47:45,false,"Cajicá - Entrenamiento cruzado","31.40","767","01:41:57","141","178","3.7","0","0","18.5","45.1","453","463","0.00","0.0","0.0","0","62","155","--","0.0","--","0","0","42.5","2.0","4891","0","0","0","0:00","4.0","0:00","No","00:15.91.3","2","0.0","28","12","41","01:40:04","01:41:57","2,568","2,969"
Road Cycling,2022-01-31 06:10:23,false,"Cajicá - Zona 2: Entrenamiento aeróbico","28.46","469","01:21:54","120","159","2.3","0","0","20.8","45.1","339","349","0.00","0.0","0.0","0","63","164","114","39.5","135","74","491","0.0","0.0","3943","0","0","0","0:00","4.0","0:00","No","04:51.29.2","5","0.0","22","10","37","01:21:18","01:21:54","2,574","2,879"
Road Cycling,2022-01-30 07:10:45,false,"Sopó Ciclismo en ruta","78.65","1,725","04:42:50","136","180","3.8","0","0","16.7","57.8","1,162","1,154","0.00","0.0","0.0","0","65","162","136","157.2","166","98","685","0.0","0.0","10830","0","0","0","0:00","7.0","0:00","No","08:21.15.3","11","0.0","26","10","41","03:20:40","04:42:50","2,576","3,328"
Road Cycling,2022-01-29 07:28:52,false,"Cajicá Ciclismo en ruta","56.41","887","02:40:26","121","167","3.0","0","0","21.1","47.2","352","351","0.00","0.0","0.0","0","61","169","123","80.0","125","79","775","0.0","0.0","6339","0","0","0","0:00","11.0","0:00","No","00:19.44.1","8","0.0","22","10","37","02:18:36","02:40:26","2,561","2,814"
Road Cycling,2022-01-27 06:17:11,false,"Cajicá Ciclismo en ruta","28.44","521","01:15:52","131","167","2.9","0","0","22.5","45.7","333","344","0.00","0.0","0.0","0","61","120","132","49.7","147","92","428","0.0","0.0","3639","0","0","0","0:00","7.0","0:00","No","10:35.12.9","4","0.0","24","11","38","01:13:48","01:15:52","2,565","2,830"
Road Cycling,2022-01-26 06:11:54,false,"Cajicá Ciclismo en ruta","53.88","1,104","02:15:59","149","179","4.2","0","0","23.8","56.7","886","893","0.00","0.0","0.0","0","65","144","154","121.6","185","113","623","0.0","0.0","7085","0","0","0","0:00","9.0","0:00","No","11:11.36.4","7","0.0","30","11","41","02:15:35","02:15:59","2,575","3,179"
Mountain Biking,2022-01-25 06:30:08,false,"Cajicá - Entrenamiento cruzado","33.53","670","01:47:23","126","165","2.4","0","0","18.7","45.0","418","430","0.00","0.0","0.0","0","56","116","--","0.0","--","0","0","42.7","1.6","4730","0","0","0","0:00","8.0","0:00","No","47:22.50","2","0.0","23","11","35","01:47:22","01:47:23","2,480","2,847"
Indoor Cycling,2022-01-25 06:27:30,false,"Entrenamiento cruzado","0.00","5","00:02:14.5","90","101","0.0","0","0","--","--","--","--","0.00","0.0","0.0","0","59","84","--","0.0","--","0","0","0.0","0.0","61","0","0","0","0:00","17.0","0:00","No","00:10.96.1","2","0.0","14","12","15","00:00:00","00:02:14.5","--","--"
Indoor Cycling,2022-01-24 12:35:22,false,"Ciclismo en sala","15.13","220","00:40:57","104","118","0.9","0","0","22.2","28.8","--","--","0.00","0.0","0.0","0","76","96","71","7.3","75","68","146","0.0","0.0","3047","0","0","0","0:00","22.0","0:00","No","40:57.14.9","1","0.0","15","10","26","00:40:54","00:40:57","--","--"
Mountain Biking,2022-01-22 07:27:12,false,"Cajicá - Zona 2: Entrenamiento aeróbico","77.85","2,195","05:14:57","143","181","4.7","0","0","14.8","64.8","1,694","1,666","0.00","0.0","0.0","0","60","242","--","0.0","--","0","0","172.2","1.7","13306","0","0","0","0:00","9.0","0:00","No","02:14:56.60.2","2","0.0","27","10","40","04:57:23","05:14:57","2,576","3,481"
Road Cycling,2022-01-21 06:05:19,false,"Cajicá - Sprints de máximo esfuerzo de 6 s","28.32","529","01:19:01","129","169","2.8","0","0","21.5","49.5","334","345","0.00","0.0","0.0","0","60","157","138","53.6","141","92","678","0.0","0.0","3765","0","0","0","0:00","6.0","0:00","No","00:03.89","35","0.0","24","10","36","01:15:31","01:19:01","2,552","2,817"
Mountain Biking,2022-01-20 06:04:15,false,"Cajicá - Zona 2: Entrenamiento aeróbico","31.42","802","01:48:54","140","181","3.8","0","0","17.3","37.0","467","466","0.00","0.0","0.0","0","56","128","--","0.0","--","0","0","46.7","2.2","4605","0","0","0","0:00","5.0","0:00","No","18:54.03.1","2","0.0","28","13","41","01:47:29","01:48:54","2,569","2,943"
Road Cycling,2022-01-19 06:16:45,false,"Cajicá - Intervalos de la zona 5 (5 veces)","42.02","900","02:01:53","138","174","3.7","0","0","20.7","50.0","712","720","0.00","0.0","0.0","0","67","242","153","102.1","166","101","550","0.0","0.0","6145","0","0","0","0:00","9.0","0:00","No","00:14.36.1","7","0.0","27","10","39","02:01:39","02:01:53","2,571","3,011"
Road Cycling,2022-01-18 06:31:29,false,"Cajicá - Entrenamiento cruzado","37.34","778","01:49:53","135","176","3.7","0","0","20.4","45.4","578","583","0.00","0.0","0.0","0","65","158","155","92.8","168","97","715","0.0","0.0","5143","0","0","0","0:00","11.0","0:00","No","08:33.83.5","6","0.0","26","10","41","01:43:34","01:49:53","2,573","2,864"
Road Cycling,2022-01-16 07:16:15,false,"Cajicá Ciclismo en ruta","34.05","643","01:40:21","132","187","3.7","0","0","20.4","45.0","432","437","0.00","0.0","0.0","0","62","162","142","72.7","190","84","771","0.0","0.0","4511","0","0","0","0:00","9.0","0:00","No","06:38.09.5","5","0.0","26","11","43","01:39:54","01:40:21","2,572","2,908"
Road Cycling,2022-01-15 06:58:33,false,"Cajicá - Zona 2: Entrenamiento aeróbico","66.75","1,126","03:17:18","122","158","3.1","0","0","20.3","50.3","648","659","0.00","0.0","0.0","0","62","171","108","80.3","133","73","638","0.0","0.0","8967","0","0","0","0:00","9.0","0:00","No","11:22.55.2","9","0.0","22","10","36","03:04:44","03:17:18","2,566","2,991"
Road Cycling,2022-01-14 06:36:53,false,"Cajicá Ciclismo en ruta","36.34","578","01:07:07","150","176","3.6","0","0","32.5","53.1","176","186","0.00","0.0","0.0","0","75","155","152","54.1","151","122","614","0.0","0.0","4613","0","0","0","0:00","11.0","0:00","No","09:24.67.7","5","0.0","31","16","40","01:06:37","01:07:07","2,542","2,594"
Mountain Biking,2022-01-12 06:26:20,false,"Cajicá Ciclismo de montaña","34.19","951","01:32:29","157","179","5.0","0","0","22.2","51.4","421","427","0.00","0.0","0.0","0","64","122","--","0.0","--","0","0","37.6","1.9","5011","0","0","0","0:00","8.0","0:00","No","01:32:28.62.4","1","0.0","33","15","40","01:30:46","01:32:29","2,564","2,844"
Road Cycling,2022-01-11 06:54:55,false,"Cajicá Ciclismo en ruta","28.51","524","01:12:43","148","179","3.5","0","0","23.5","47.8","333","340","0.00","0.0","0.0","0","65","140","140","50.4","161","98","520","0.0","0.0","3875","0","0","0","0:00","12.0","0:00","No","10:14.09.8","4","0.0","29","12","41","01:12:31","01:12:43","2,524","2,785"
Road Cycling,2022-01-10 09:23:51,false,"Cajicá Ciclismo en ruta","28.61","621","02:13:44","117","163","2.3","0","0","12.8","38.9","346","332","0.00","0.0","0.0","0","57","150","110","45.3","123","60","400","0.0","0.0","4112","0","0","0","0:00","17.0","0:00","No","11:41.94.7","4","0.0","18","10","36","01:37:11","02:13:44","2,577","2,842"
Road Cycling,2021-12-31 06:47:36,false,"Purificación Ciclismo en ruta","42.24","727","02:05:07","121","188","2.9","0","0","20.3","42.6","311","281","0.00","0.0","0.0","0","63","184","163","106.0","113","77","650","0.0","0.0","5306","0","0","0","0:00","23.0","0:00","No","07:58.00","6","0.0","21","11","42","01:47:36","02:05:07","296","368"
Mountain Biking,2021-12-30 09:22:12,false,"Purificación Ciclismo de montaña","38.25","1,390","03:05:12","143","189","5.0","0","0","12.4","53.1","803","776","0.00","0.0","0.0","0","54","113","--","0.0","--","0","0","87.7","2.8","6181","0","0","0","0:00","23.0","0:00","No","03:05:11.95.7","1","0.0","27","10","43","02:40:56","03:05:12","317","747"
Mountain Biking,2021-12-30 09:19:58,false,"Ciclismo de montaña","0.00","6","00:01:00.6","110","116","0.0","0","0","--","--","--","--","0.00","0.0","0.0","0","37","70","--","0.0","--","0","0","--","--","27","0","0","0","0:00","27.0","0:00","No","01:00.58","1","0.0","23","21","24","00:00:00","00:01:00.6","291","294"
Road Cycling,2021-12-18 08:25:39,false,"Ibagué Ciclismo en ruta","47.01","927","02:32:45","119","187","3.6","0","0","18.5","59.7","712","708","0.00","0.0","0.0","0","62","229","172","137.7","193","86","633","0.0","0.0","5367","0","0","0","0:00","22.0","0:00","No","13:29.74.4","6","0.0","21","10","43","02:06:22","02:32:45","792","1,332"
Indoor Cycling,2021-12-15 06:40:08,false,"Aeróbica con intervalos a ritmo","27.23","545","01:07:54","146","170","2.8","0","0","24.1","39.1","--","--","0.00","0.0","0.0","0","56","100","133","40.7","130","113","260","0.0","0.0","3642","0","0","0","0:00","18.0","0:00","No","00:04.83.6","13","0.0","30","18","41","01:06:52","01:09:43","--","--"
Road Cycling,2021-12-14 06:23:01,false,"Cajicá - 10 Min. Intervalos de tempo","28.61","503","01:09:35","133","177","3.0","0","0","24.7","48.0","336","343","0.00","0.0","0.0","0","68","140","149","52.3","169","100","487","0.0","0.0","3868","0","0","0","0:00","6.0","0:00","No","00:01.57","13","0.0","25","12","40","01:08:59","01:14:33","2,569","2,834"
Mountain Biking,2021-12-12 08:31:51,false,"Purificación Ciclismo de montaña","52.75","1,439","03:32:11","133","172","3.8","0","0","14.9","41.9","946","928","0.00","0.0","0.0","0","60","121","--","0.0","--","0","0","99.2","1.9","9018","0","0","0","0:00","22.0","0:00","No","03:32:10.66","1","0.0","25","10","40","03:14:42","03:32:11","284","888"
Mountain Biking,2021-12-11 08:37:06,false,"Purificación Ciclismo de montaña","37.09","418","02:17:59","96","148","0.4","0","0","16.1","38.0","252","232","0.00","0.0","0.0","0","55","242","--","0.0","--","0","0","16.9","2.4","5672","0","0","0","0:00","24.0","0:00","No","02:17:59.22.4","1","0.0","14","10","31","02:04:32","02:45:20","308","380"
Mountain Biking,2021-12-09 05:42:54,false,"Cajicá Ciclismo de montaña","31.31","696","02:02:49","118","163","2.4","0","0","15.3","40.3","449","457","0.00","0.0","0.0","0","59","110","--","0.0","--","0","0","44.8","2.5","5167","0","0","0","0:00","11.0","0:00","No","02:02:49.31.7","1","0.0","21","10","37","01:54:41","02:02:49","2,578","2,941"
Road Cycling,2021-12-08 06:26:42,false,"Cajicá Ciclismo en ruta","81.99","1,709","04:12:05","129","175","4.0","0","0","19.5","59.1","1,395","1,388","0.00","0.0","0.0","0","65","166","151","184.2","194","93","669","0.0","0.0","11524","0","0","0","0:00","8.0","0:00","No","05:18.50.5","11","0.0","24","10","40","04:00:00","04:20:33","2,575","3,011"
Road Cycling,2021-12-07 06:21:45,false,"Cajicá - Zona 2: Entrenamiento aeróbico","53.86","1,123","02:09:57","144","178","4.0","0","0","24.9","57.2","877","886","0.00","0.0","0.0","0","73","166","163","113.6","190","122","679","0.0","0.0","7702","0","0","0","0:00","9.0","0:00","No","00:20.97.8","8","0.0","29","11","41","02:09:05","02:09:57","2,576","3,218"
Road Cycling,2021-12-06 06:01:47,false,"Cajicá Ciclismo en ruta","28.54","545","01:05:02","138","172","3.2","0","0","26.3","49.8","336","340","0.00","0.0","0.0","0","71","140","162","56.4","182","117","557","0.0","0.0","3897","0","0","0","0:00","9.0","0:00","No","09:04.79.1","4","0.0","28","13","39","01:05:01","01:05:02","2,545","2,806"
Road Cycling,2021-12-04 09:36:22,false,"Cajicá - Zona 2: Entrenamiento aeróbico","41.11","646","02:28:50","106","157","2.0","0","0","16.6","42.3","309","277","0.00","0.0","0.0","0","57","169","95","42.1","85","53","474","0.0","0.0","5264","0","0","0","0:00","21.0","0:00","No","14:00.17.6","6","0.0","16","10","35","02:08:03","02:28:50","2,569","2,710"
Road Cycling,2021-12-03 05:59:04,false,"Cajicá - Zona 2: Entrenamiento aeróbico","58.13","932","02:04:07","128","162","2.8","0","0","28.1","53.1","383","388","0.00","0.0","0.0","0","71","162","130","69.6","144","103","600","0.0","0.0","7784","0","0","0","0:00","9.0","0:00","No","11:05.18.5","8","0.0","24","11","40","02:03:51","02:18:23","2,573","2,785"
Road Cycling,2021-12-02 06:19:58,false,"Cajicá - Intervalos de umbral de 15 min.","48.88","1,044","02:09:28","135","178","3.7","0","0","22.7","56.7","736","745","0.00","0.0","0.0","0","59","183","155","103.6","196","112","669","0.0","0.0","6189","0","0","0","0:00","9.0","0:00","No","02:00.00","13","0.0","26","11","40","02:09:14","02:09:28","2,571","2,938"
Mountain Biking,2021-12-01 06:01:57,false,"Cajicá - Zona 2: Entrenamiento aeróbico","34.00","444","01:50:56","104","152","0.7","0","0","18.4","36.4","178","193","0.00","0.0","0.0","0","78","35","--","0.0","--","0","0","16.9","2.3","5746","0","0","0","0:00","5.0","0:00","No","20:56.21.3","2","0.0","17","10","30","01:41:50","01:50:56","2,579","2,691"
Mountain Biking,2021-11-29 06:26:54,false,"Cajicá Ciclismo de montaña","34.04","728","01:34:59","135","174","3.2","0","0","21.5","47.9","428","432","0.00","0.0","0.0","0","60","129","--","0.0","--","0","0","38.3","1.8","4327","0","0","0","0:00","8.0","0:00","No","01:34:58.60.6","1","0.0","26","11","39","01:34:59","01:34:59","2,576","2,894"
Road Cycling,2021-11-27 06:56:36,false,"Tenjo Ciclismo en ruta","64.16","1,386","02:48:29","141","184","4.2","0","0","22.8","66.7","962","965","0.00","0.0","0.0","0","67","154","162","142.2","205","118","502","0.0","0.0","8890","0","0","0","0:00","10.0","0:00","No","13:39.46.5","8","0.0","28","10","42","02:38:26","02:48:29","2,233","2,842"
Road Cycling,2021-11-26 06:11:02,false,"Cajicá - Intervalos de umbral de 15 min.","33.38","688","01:37:58","128","179","3.5","0","0","20.4","51.4","472","473","0.00","0.0","0.0","0","60","156","152","75.4","204","95","569","0.0","0.0","4116","0","0","0","0:00","10.0","0:00","No","01:32.61.1","13","0.0","23","10","41","01:32:42","01:37:58","2,568","2,973"
Road Cycling,2021-11-25 06:13:08,false,"Cajicá - Zona 2: Entrenamiento aeróbico","41.37","661","01:27:07","131","160","2.7","0","0","28.5","52.7","171","183","0.00","0.0","0.0","0","71","152","133","48.5","136","104","501","0.0","0.0","5067","0","0","0","0:00","12.0","0:00","No","03:37.15.4","6","0.0","25","11","35","01:22:53","01:27:07","2,561","2,600"
Road Cycling,2021-11-24 06:18:57,false,"Cajicá - Repeticiones en cuesta de picos de potencia y desc","36.84","832","01:46:53","140","182","3.9","0","0","20.7","56.5","615","627","0.00","0.0","0.0","0","68","157","178","107.6","192","107","665","0.0","0.0","4917","0","0","0","0:00","11.0","0:00","No","01:04.23","6","0.0","27","11","41","01:41:45","01:46:53","2,561","2,826"
Mountain Biking,2021-11-23 17:18:17,false,"Cajicá - Entrenamiento cruzado","16.05","589","01:35:02","124","174","2.8","0","0","10.1","34.8","540","551","0.00","0.0","0.0","0","42","173","--","0.0","--","0","0","59.7","2.3","2978","0","0","0","0:00","11.0","0:00","No","35:02.21.5","2","0.0","22","10","39","01:31:03","01:35:02","2,559","2,826"
Road Cycling,2021-11-21 07:14:00,false,"Bogotá, D.C. Ciclismo en ruta","85.72","2,510","05:59:07","140","181","5.0","0","0","14.3","59.4","2,230","2,325","0.00","0.0","0.0","0","68","159","158","241.2","199","109","585","0.0","0.0","14057","0","0","0","0:00","11.0","0:00","No","12:22.70","11","0.0","26","10","42","04:36:10","05:59:07","1,964","3,343"
Road Cycling,2021-11-20 10:37:54,false,"Sopó - Zona 2: Entrenamiento aeróbico","48.65","720","02:21:29","100","139","2.0","0","0","20.6","53.9","376","354","0.00","0.0","0.0","0","61","159","99","42.6","109","65","787","0.0","0.0","6092","0","0","0","0:00","21.0","0:00","No","01:50.79.1","7","0.0","15","10","29","02:06:49","02:21:29","2,579","2,775"
Road Cycling,2021-11-19 06:30:47,false,"Cajicá - Intervalos de umbral de 15 min.","34.16","696","01:45:51","135","186","3.6","0","0","19.4","51.7","426","436","0.00","0.0","0.0","0","64","228","157","76.7","206","92","605","0.0","0.0","4508","0","0","0","0:00","6.0","0:00","No","00:08.85.9","8","0.0","24","11","42","01:36:18","01:45:51","2,569","2,907"
Mountain Biking,2021-11-18 05:56:46,false,"Cajicá - Zona 2: Entrenamiento aeróbico","38.01","878","02:23:47","122","168","2.5","0","0","15.9","44.2","561","573","0.00","0.0","0.0","0","60","122","--","0.0","--","0","0","51.1","1.7","5618","0","0","0","0:00","4.0","0:00","No","53:47.11.7","2","0.0","22","10","38","02:08:46","02:23:47","2,577","2,893"
Indoor Cycling,2021-11-17 18:16:41,false,"Repeticiones en cuesta de picos de potencia y desc","21.40","456","00:50:19","136","170","3.0","0","0","25.5","34.5","--","--","0.00","0.0","0.0","0","61","131","164","43.0","159","131","441","0.0","0.0","3043","0","0","0","0:00","21.0","0:00","No","00:04.59","25","0.0","26","14","37","00:50:05","00:50:19","--","--"
Indoor Cycling,2021-11-16 18:22:47,false,"Entrenamiento cruzado","26.07","455","01:00:08","121","160","2.2","0","0","26.0","39.8","--","--","0.00","0.0","0.0","0","67","103","122","28.3","129","103","294","0.0","0.0","3858","0","0","0","0:00","22.0","0:00","No","00:07.63.1","2","0.0","23","11","35","00:58:48","01:02:43","--","--"
Road Cycling,2021-11-15 10:01:28,false,"Cajicá Ciclismo en ruta","34.07","726","02:16:59","109","171","2.5","0","0","14.9","47.6","440","419","0.00","0.0","0.0","0","55","184","135","74.7","155","69","614","0.0","0.0","4514","0","0","0","0:00","18.0","0:00","No","15:37.96.8","5","0.0","18","10","39","01:55:22","02:19:10","2,496","2,917"
Road Cycling,2021-11-13 06:55:08,false,"Cajicá - Zona 2: Entrenamiento aeróbico","101.63","2,631","05:53:47","144","181","5.0","0","0","17.2","57.9","2,241","2,208","0.00","0.0","0.0","0","61","167","150","248.5","185","104","559","0.0","0.0","15025","0","0","0","0:00","12.0","0:00","No","05:27.97","14","0.0","28","10","41","05:29:46","05:53:47","1,891","3,220"
Road Cycling,2021-11-11 06:29:40,false,"Cajicá Ciclismo en ruta","29.78","633","01:20:18","145","185","3.6","0","0","22.3","49.8","415","416","0.00","0.0","0.0","0","66","155","169","67.4","191","109","623","0.0","0.0","4011","0","0","0","0:00","10.0","0:00","No","11:56.84.6","4","0.0","28","11","42","01:17:28","01:20:18","2,574","2,887"
Mountain Biking,2021-11-10 06:09:13,false,"Cajicá Ciclismo de montaña","31.43","845","01:55:01","135","178","3.5","0","0","16.4","38.0","472","462","0.00","0.0","0.0","0","53","133","--","0.0","--","0","0","50.5","2.4","4445","0","0","0","0:00","8.0","0:00","No","01:55:00.73","1","0.0","26","15","40","01:48:28","01:55:01","2,582","2,941"
Road Cycling,2021-11-09 17:13:55,false,"Cajicá Ciclismo en ruta","20.22","615","01:30:58","136","186","3.6","0","0","13.3","38.8","450","461","0.00","0.0","0.0","0","55","146","165","69.5","178","95","545","0.0","0.0","3416","0","0","0","0:00","12.0","0:00","No","10:57.03.8","3","0.0","24","10","43","01:24:06","01:30:58","2,471","2,810"
Road Cycling,2021-11-07 07:40:09,false,"La Ceja Ciclismo en ruta","58.08","1,313","02:59:25","127","192","3.6","0","0","19.4","56.1","1,021","1,006","0.00","0.0","0.0","0","59","199","165","143.1","181","100","820","0.0","0.0","7527","0","0","0","0:00","16.0","0:00","No","05:10.13.5","8","0.0","22","10","43","02:49:36","03:29:52","2,142","2,541"
Road Cycling,2021-11-06 08:06:42,false,"Rionegro - Aeróbica","55.48","1,260","03:27:26","124","186","3.3","0","0","16.0","58.8","761","741","0.00","0.0","0.0","0","65","180","168","135.6","185","100","864","0.0","0.0","7502","0","0","0","0:00","18.0","0:00","No","03:19.80.7","8","0.0","21","10","40","02:28:35","04:29:55","2,102","2,524"
Road Cycling,2021-10-31 07:31:52,false,"Piedecuesta Ciclismo en ruta","101.24","2,918","06:19:40","165","181","4.5","0","0","16.0","58.7","2,725","2,611","0.00","0.0","0.0","0","61","161","157","275.7","199","108","737","0.0","0.0","16216","0","0","0","0:00","19.0","0:00","No","10:04.30.1","13","0.0","36","27","41","05:43:50","06:19:40","582","1,784"
Indoor Cycling,2021-10-27 06:06:52,false,"Entrenamiento cruzado","0.00","303","00:40:11","123","158","2.1","0","0","--","--","--","--","0.00","0.0","0.0","0","66","118","138","22.7","116","103","444","0.0","0.0","2599","0","0","0","0:00","20.0","0:00","No","40:11.25.9","1","0.0","23","15","34","00:00:00","00:40:11","--","--"
