cod_codazzi;pais;departamento;ciudad;municipio;periodo
24906105105;ESTADOS UNIDOS;CALIFORNIA;VISTA;VISTA;20200327
24906106106;ESTADOS UNIDOS;CALIFORNIA;CAMARILLO;CAMARILLO;20200327
24906107107;ESTADOS UNIDOS;CALIFORNIA;GOLETA;GOLETA;20200327
24906108108;ESTADOS UNIDOS;CALIFORNIA;OXNARD;OXNARD;20200327
24906109109;ESTADOS UNIDOS;CALIFORNIA;SAN BUENAVENTURA;SAN BUENAVENTURA;20200327
24906110110;ESTADOS UNIDOS;CALIFORNIA;SANTA BARBARA-CALIFORNIA;SANTA BARBARA;20200327
24906111111;ESTADOS UNIDOS;CALIFORNIA;SANTA MARIA-CALIFORNIA;SANTA MARIA;20200327
24906112112;ESTADOS UNIDOS;CALIFORNIA;SIMI VALLEY;SIMI VALLEY;20200327
24906113113;ESTADOS UNIDOS;CALIFORNIA;THOUSAND OAKS;THOUSAND OAKS;20200327
24906114114;ESTADOS UNIDOS;CALIFORNIA;BURBANK;BURBANK;20200327
24906115115;ESTADOS UNIDOS;CALIFORNIA;GLENDALE-CALIFORNIA;GLENDALE;20200327
24906116116;ESTADOS UNIDOS;CALIFORNIA;SALINAS;SALINAS;20200327
24906117117;ESTADOS UNIDOS;CALIFORNIA;SANTA CRUZ;SANTA CRUZ;20200327
24906118118;ESTADOS UNIDOS;CALIFORNIA;CHINO;CHINO;20200327
24906119119;ESTADOS UNIDOS;CALIFORNIA;CHINO HILLS;CHINO HILLS;20200327
24906120120;ESTADOS UNIDOS;CALIFORNIA;DIAMOND BAR;DIAMOND BAR;20200327
24906121121;ESTADOS UNIDOS;CALIFORNIA;FONTANA;FONTANA;20200327
24906122122;ESTADOS UNIDOS;CALIFORNIA;ONTARIO;ONTARIO;20200327
24906123123;ESTADOS UNIDOS;CALIFORNIA;POMONA;POMONA;20200327
24906124124;ESTADOS UNIDOS;CALIFORNIA;RANCHO CUCAMONGA;RANCHO CUCAMONGA;20200327
24906125125;ESTADOS UNIDOS;CALIFORNIA;REDLANDS;REDLANDS;20200327
24906126126;ESTADOS UNIDOS;CALIFORNIA;RIALTO;RIALTO;20200327
24906127127;ESTADOS UNIDOS;CALIFORNIA;SAN BERNARDINO;SAN BERNARDINO;20200327
24906128128;ESTADOS UNIDOS;CALIFORNIA;UPLAND;UPLAND;20200327
24906129129;ESTADOS UNIDOS;CALIFORNIA;ARDEN;ARDEN;20200327
24906130130;ESTADOS UNIDOS;CALIFORNIA;ARCADE;ARCADE;20200327
24906131131;ESTADOS UNIDOS;CALIFORNIA;CITRUS HEIGHTS;CITRUS HEIGHTS;20200327
24906132132;ESTADOS UNIDOS;CALIFORNIA;ELK GROVE;ELK GROVE;20200327
24906133133;ESTADOS UNIDOS;CALIFORNIA;FOLSOM;FOLSOM;20200327
24906134134;ESTADOS UNIDOS;CALIFORNIA;RANCHO CORDOVA;RANCHO CORDOVA;20200327
24906135135;ESTADOS UNIDOS;CALIFORNIA;ROSEVILLE;ROSEVILLE;20200327
24906136136;ESTADOS UNIDOS;CALIFORNIA;ANTIOCH;ANTIOCH;20200327
24906137137;ESTADOS UNIDOS;CALIFORNIA;CONCORD-CALIFORNIA;CONCORD;20200327
24906138138;ESTADOS UNIDOS;CALIFORNIA;LIVERMORE;LIVERMORE;20200327
24906139139;ESTADOS UNIDOS;CALIFORNIA;PITTSBURG;PITTSBURG;20200327
24906140140;ESTADOS UNIDOS;CALIFORNIA;PLEASANTON;PLEASANTON;20200327
24906141141;ESTADOS UNIDOS;CALIFORNIA;WALNUT CREEK;WALNUT CREEK;20200327
24906142142;ESTADOS UNIDOS;CALIFORNIA;COSTA MESA;COSTA MESA;20200327
24906143143;ESTADOS UNIDOS;CALIFORNIA;IRVINE;IRVINE;20200327
24906144144;ESTADOS UNIDOS;CALIFORNIA;LAGUNA NIGUEL;LAGUNA NIGUEL;20200327
24906145145;ESTADOS UNIDOS;CALIFORNIA;LAKE FOREST;LAKE FOREST;20200327
24906146146;ESTADOS UNIDOS;CALIFORNIA;MISSION VIEJO;MISSION VIEJO;20200327
24906147147;ESTADOS UNIDOS;CALIFORNIA;NEWPORT BEACH;NEWPORT BEACH;20200327
24906148148;ESTADOS UNIDOS;CALIFORNIA;CORONA;CORONA;20200327
24906149149;ESTADOS UNIDOS;CALIFORNIA;HEMET;HEMET;20200327
24906150150;ESTADOS UNIDOS;CALIFORNIA;MORENO VALLEY;MORENO VALLEY;20200327
24906151151;ESTADOS UNIDOS;CALIFORNIA;RIVERSIDE;RIVERSIDE;20200327
24906152152;ESTADOS UNIDOS;CALIFORNIA;TEMECULA;TEMECULA;20200327
24907000000;ESTADOS UNIDOS;NORTH CAROLINA;RALEIGH;RALEIGH;20200327
24907001001;ESTADOS UNIDOS;NORTH CAROLINA;GREENVILLE-NORTH CAROLINA;GREENVILLE;20200327
24907002002;ESTADOS UNIDOS;NORTH CAROLINA;ROCKY MOUNT;ROCKY MOUNT;20200327
24907003003;ESTADOS UNIDOS;NORTH CAROLINA;GREENSBORO;GREENSBORO;20200327
24907004004;ESTADOS UNIDOS;NORTH CAROLINA;HIGH POINT;HIGH POINT;20200327
24907005005;ESTADOS UNIDOS;NORTH CAROLINA;WINSTON;WINSTON;20200327
24907006006;ESTADOS UNIDOS;NORTH CAROLINA;SALEM;SALEM;20200327
24907007007;ESTADOS UNIDOS;NORTH CAROLINA;CHARLOTTE;CHARLOTTE;20200327
24907008008;ESTADOS UNIDOS;NORTH CAROLINA;CONCORD;CONCORD;20200327
24907009009;ESTADOS UNIDOS;NORTH CAROLINA;GASTONIA;GASTONIA;20200327
24907010010;ESTADOS UNIDOS;NORTH CAROLINA;ASHEVILLE;ASHEVILLE;20200327
24907011011;ESTADOS UNIDOS;NORTH CAROLINA;FAYETTEVILLE;FAYETTEVILLE;20200327
24907012012;ESTADOS UNIDOS;NORTH CAROLINA;JACKSONVILLE;JACKSONVILLE;20200327
24907013013;ESTADOS UNIDOS;NORTH CAROLINA;WILMINGTON;WILMINGTON;20200327
24907014014;ESTADOS UNIDOS;NORTH CAROLINA;CARY;CARY;20200327
24907015015;ESTADOS UNIDOS;NORTH CAROLINA;DURHAM;DURHAM;20200327
24908000000;ESTADOS UNIDOS;SOUTH CAROLINA;COLUMBIA;COLUMBIA;20200327
24908001001;ESTADOS UNIDOS;SOUTH CAROLINA;CHARLESTON-SOUTH CAROLINA;CHARLESTON;20200327
24908002002;ESTADOS UNIDOS;SOUTH CAROLINA;GREENVILLE-SOUTH CAROLINA;GREENVILLE;20200327
24908003003;ESTADOS UNIDOS;SOUTH CAROLINA;RAPID CITY;RAPID CITY;20200327
24908004004;ESTADOS UNIDOS;SOUTH CAROLINA;SIOUX FALLS;SIOUX FALLS;20200327
24909000000;ESTADOS UNIDOS;COLORADO;DENVER;DENVER;20200327
24909001001;ESTADOS UNIDOS;COLORADO;ARVADA;ARVADA;20200327
24909002002;ESTADOS UNIDOS;COLORADO;AURORA-COLORADO;AURORA;20200327
24909003003;ESTADOS UNIDOS;COLORADO;BOULDER;BOULDER;20200327
24909004004;ESTADOS UNIDOS;COLORADO;HIGHLANDS RANCH;HIGHLANDS RANCH;20200327
24909005005;ESTADOS UNIDOS;COLORADO;LAKEWOOD-COLORADO;LAKEWOOD;20200327
24909006006;ESTADOS UNIDOS;COLORADO;LONGMONT;LONGMONT;20200327
24909007007;ESTADOS UNIDOS;COLORADO;THORNTON;THORNTON;20200327
24909008008;ESTADOS UNIDOS;COLORADO;WESTMINSTER-COLORADO;WESTMINSTER;20200327
24909009009;ESTADOS UNIDOS;COLORADO;COLORADO SPRINGS;COLORADO SPRINGS;20200327
24909010010;ESTADOS UNIDOS;COLORADO;PUEBLO;PUEBLO;20200327
24909011011;ESTADOS UNIDOS;COLORADO;FORT COLLINS;FORT COLLINS;20200327
24909012012;ESTADOS UNIDOS;COLORADO;GREELEY;GREELEY;20200327
24909013013;ESTADOS UNIDOS;COLORADO;LOVELAND;LOVELAND;20200327
24910000000;ESTADOS UNIDOS;CONNECTICUT;HARTFORD;HARTFORD;20200327
24910001001;ESTADOS UNIDOS;CONNECTICUT;BRIDGEPORT;BRIDGEPORT;20200327
24910002002;ESTADOS UNIDOS;CONNECTICUT;DANBURY;DANBURY;20200327
24910003003;ESTADOS UNIDOS;CONNECTICUT;FAIRFIELD-CONNECTICUT;FAIRFIELD;20200327
24910004004;ESTADOS UNIDOS;CONNECTICUT;GREENWICH;GREENWICH;20200327
24910005005;ESTADOS UNIDOS;CONNECTICUT;HAMDEN;HAMDEN;20200327
24910006006;ESTADOS UNIDOS;CONNECTICUT;MERIDEN;MERIDEN;20200327
24910007007;ESTADOS UNIDOS;CONNECTICUT;MILFORD;MILFORD;20200327
24910008008;ESTADOS UNIDOS;CONNECTICUT;NEW HAVEN;NEW HAVEN;20200327
24910009009;ESTADOS UNIDOS;CONNECTICUT;NORWALK-CONNECTICUT;NORWALK;20200327
24910010010;ESTADOS UNIDOS;CONNECTICUT;STAMFORD;STAMFORD;20200327
24910011011;ESTADOS UNIDOS;CONNECTICUT;WATERBURY;WATERBURY;20200327
24910012012;ESTADOS UNIDOS;CONNECTICUT;WEST HAVEN;WEST HAVEN;20200327
24910013013;ESTADOS UNIDOS;CONNECTICUT;BRISTOL;BRISTOL;20200327
24910014014;ESTADOS UNIDOS;CONNECTICUT;MANCHESTER-CONNECTICUT;MANCHESTER;20200327
24910015015;ESTADOS UNIDOS;CONNECTICUT;NEW BRITAIN;NEW BRITAIN;20200327
24910016016;ESTADOS UNIDOS;CONNECTICUT;WEST HARTFORD;WEST HARTFORD;20200327
24911000000;ESTADOS UNIDOS;NORTH DAKOTA;BISMARCK;BISMARCK;20200327
24911001001;ESTADOS UNIDOS;NORTH DAKOTA;FARGO;FARGO;20200327
24912000000;ESTADOS UNIDOS;SOUTH DAKOTA;PIERRE;PIERRE;20200327
24912001001;ESTADOS UNIDOS;SOUTH DAKOTA;RAPID CITY-SOUTH DAKOTA;RAPID CITY;20200327
24912002002;ESTADOS UNIDOS;SOUTH DAKOTA;SIOUX FALLS-SOUTH DAKOTA;SIOUX FALLS;20200327
24913000000;ESTADOS UNIDOS;DELAWARE;DOVER;DOVER;20200327
24913001001;ESTADOS UNIDOS;DELAWARE;WILMINGTON-DELAWARE;WILMINGTON;20200327
24914000000;ESTADOS UNIDOS;FLORIDA;TALLAHASSEE;TALLAHASSEE;20200327
8301001001;BARBADOS;BARBADOS;BRIDGESTOWN;THE CRANE;20200327
9001001001;BERMUDAS;BERMUDAS;HAMILTON;DEVONSHIRE;20200327
9001001002;BERMUDAS;BERMUDAS;HAMILTON;SAINT GEORGES;20200327
9001001003;BERMUDAS;BERMUDAS;HAMILTON;WARWICK;20200327
16919100003;COLOMBIA;CAUCA;BOLIVAR;CHALGUAYACO;20200327
16919100049;COLOMBIA;CAUCA;BOLIVAR;CIMARRONAS;20200327
16923466013;COLOMBIA;CORDOBA;MONTELIBANO;BOCAS DE PERRO;20200327
16923466014;COLOMBIA;CORDOBA;MONTELIBANO;MORALITO;20200327
16923660070;COLOMBIA;CORDOBA;SAHAGUN;GUAYABAL LA YE;20200327
16925286004;COLOMBIA;CUNDINAMARCA;FUNZA;CENTRO AGROINDUSTRIAL;20200327
16925286005;COLOMBIA;CUNDINAMARCA;FUNZA;TERMINAL DE CARGA;20200327
16925506002;COLOMBIA;CUNDINAMARCA;OSPINA PEREZ;OSPINA PEREZ;20200327
16925599001;COLOMBIA;CUNDINAMARCA;APULO;RAFAEL REYES;20200327
16925799008;COLOMBIA;CUNDINAMARCA;TENJO;EL PALMAR;20200327
16925799009;COLOMBIA;CUNDINAMARCA;TENJO;GRATAMIRA;20200327
16925799010;COLOMBIA;CUNDINAMARCA;TENJO;JACALITO (SECTOR EL BARRIO);20200327
16925799011;COLOMBIA;CUNDINAMARCA;TENJO;LA CASCAJERA;20200327
16925799012;COLOMBIA;CUNDINAMARCA;TENJO;LOS PINOS;20200327
16925799014;COLOMBIA;CUNDINAMARCA;TENJO;VIA JUAICA / LA PEÑA;20200327
16925799015;COLOMBIA;CUNDINAMARCA;TENJO;ZOQUE;20200327
16950577006;COLOMBIA;META;PUERTO LLERAS;TIERRA GRATA;20200327
16954001065;COLOMBIA;NORTE DE SANTANDER;CUCUTA;EL PORVENIR;20200327
16954001066;COLOMBIA;NORTE DE SANTANDER;CUCUTA;LA CHINA;20200327
16954128003;COLOMBIA;NORTE DE SANTANDER;CACHIRA;LA VEGA;20200327
16954720006;COLOMBIA;NORTE DE SANTANDER;SARDINATA;SAN MARTIN DE LOBA;20200327
16968132002;COLOMBIA;SANTANDER;CALIFORNIA;LA BAJA;20200327
16970771007;COLOMBIA;SUCRE;SUCRE;CHAPARRAL;20200327
16976001043;COLOMBIA;VALLE DEL CAUCA;CALI;LA LUISA;20200327
16976001044;COLOMBIA;VALLE DEL CAUCA;CALI;LA SIRENA;20200327
16986320012;COLOMBIA;PUTUMAYO;ORITO;EMPALME;20200327
16997001007;COLOMBIA;VAUPES;MITU;MANDI;20200327
16997001008;COLOMBIA;VAUPES;MITU;PIRAMIRI;20200327
16997001009;COLOMBIA;VAUPES;MITU;YAPU;20200327
16997001010;COLOMBIA;VAUPES;MITU;YURUPARI;20200327
23501001001;DOMINICA;DOMINICA;ROSEAU;SAINT JOSEPH;20200327
29701001001;GRANADA;GRANADA;SAINT GEORGE'S;VICTORIA;20200327
31301001001;GUAM;GUAM;AGAÑA;DEDEDO;20200327
31301001002;GUAM;GUAM;AGAÑA;HAGATNA;20200327
50101001001;MONTSERRAT, ISLA;MONTSERRAT, ISLA;BRADES;PLYMOUTH;20200327
61101001001;PUERTO RICO;PUERTO RICO;SAN JUAN;ARECIBO;20200327
61101001002;PUERTO RICO;PUERTO RICO;SAN JUAN;HUMACAO;20200327
61101001003;PUERTO RICO;PUERTO RICO;SAN JUAN;TRUJILLO ALTO;20200327
69001001001;SAMOA NORTEAMERICANA;SAMOA NORTEAMERICANA;PAGO PAGO;TAFUNA;20200327
69501001001;SAN CRISTOBAL Y NIEVES;SAN CRISTOBAL Y NIEVES;BASSETERRE;SANDY POINT TOWN;20200327
24914001001;ESTADOS UNIDOS;FLORIDA;CAPE CORAL;CAPE CORAL;20200327
24914002002;ESTADOS UNIDOS;FLORIDA;CAROL CITY;CAROL CITY;20200327
24914003003;ESTADOS UNIDOS;FLORIDA;HIALEAH;HIALEAH;20200327
24914004004;ESTADOS UNIDOS;FLORIDA;KENDALE LAKES;KENDALE LAKES;20200327
24914005005;ESTADOS UNIDOS;FLORIDA;KENDALL;KENDALL;20200327
24914006006;ESTADOS UNIDOS;FLORIDA;MIAMI;MIAMI;20200327
24914007007;ESTADOS UNIDOS;FLORIDA;MIAMI BEACH;MIAMI BEACH;20200327
24914008008;ESTADOS UNIDOS;FLORIDA;MIRAMAR;MIRAMAR;20200327
24914009009;ESTADOS UNIDOS;FLORIDA;TAMIAMI;TAMIAMI;20200327
24914010010;ESTADOS UNIDOS;FLORIDA;GAINESVILLE;GAINESVILLE;20200327
24914011011;ESTADOS UNIDOS;FLORIDA;SPRING HILL;SPRING HILL;20200327
24914012012;ESTADOS UNIDOS;FLORIDA;DAYTONA BEACH;DAYTONA BEACH;20200327
24914013013;ESTADOS UNIDOS;FLORIDA;DELTONA;DELTONA;20200327
24914014014;ESTADOS UNIDOS;FLORIDA;MELBOURNE;MELBOURNE;20200327
24914015015;ESTADOS UNIDOS;FLORIDA;ORLANDO;ORLANDO;20200327
24914016016;ESTADOS UNIDOS;FLORIDA;PALM BAY;PALM BAY;20200327
24914017017;ESTADOS UNIDOS;FLORIDA;BOCA RATON;BOCA RATON;20200327
24914018018;ESTADOS UNIDOS;FLORIDA;BOYNTON BEACH;BOYNTON BEACH;20200327
24914019019;ESTADOS UNIDOS;FLORIDA;DELRAY BEACH;DELRAY BEACH;20200327
24914020020;ESTADOS UNIDOS;FLORIDA;WEST PALM BEACH;WEST PALM BEACH;20200327
24914021021;ESTADOS UNIDOS;FLORIDA;CLEARWATER;CLEARWATER;20200327
24914022022;ESTADOS UNIDOS;FLORIDA;LARGO;LARGO;20200327
24914023023;ESTADOS UNIDOS;FLORIDA;PALM HARBOR;PALM HARBOR;20200327
24914024024;ESTADOS UNIDOS;FLORIDA;ST. PETERSBURG;ST. PETERSBURG;20200327
24914025025;ESTADOS UNIDOS;FLORIDA;PORT ST. LUCIE;PORT ST. LUCIE;20200327
24914026026;ESTADOS UNIDOS;FLORIDA;TAMPA;TAMPA;20200327
24914027027;ESTADOS UNIDOS;FLORIDA;PENSACOLA;PENSACOLA;20200327
24914028028;ESTADOS UNIDOS;FLORIDA;LAKELAND;LAKELAND;20200327
24914029029;ESTADOS UNIDOS;FLORIDA;JACKSONVILLE-FLORIDA;JACKSONVILLE;20200327
24914030030;ESTADOS UNIDOS;FLORIDA;SARASOTA;SARASOTA;20200327
24914031031;ESTADOS UNIDOS;FLORIDA;CORAL SPRINGS;CORAL SPRINGS;20200327
24914032032;ESTADOS UNIDOS;FLORIDA;DAVIE;DAVIE;20200327
24914033033;ESTADOS UNIDOS;FLORIDA;DEERFIELD BEACH;DEERFIELD BEACH;20200327
24914034034;ESTADOS UNIDOS;FLORIDA;FORT LAUDERDALE;FORT LAUDERDALE;20200327
24914035035;ESTADOS UNIDOS;FLORIDA;HOLLYWOOD;HOLLYWOOD;20200327
24914036036;ESTADOS UNIDOS;FLORIDA;LAUDERHILL;LAUDERHILL;20200327
24914037037;ESTADOS UNIDOS;FLORIDA;MARGATE;MARGATE;20200327
24914038038;ESTADOS UNIDOS;FLORIDA;PEMBROKE PINES;PEMBROKE PINES;20200327
24914039039;ESTADOS UNIDOS;FLORIDA;PLANTATION;PLANTATION;20200327
24914040040;ESTADOS UNIDOS;FLORIDA;POMPANO BEACH;POMPANO BEACH;20200327
24914041041;ESTADOS UNIDOS;FLORIDA;SUNRISE;SUNRISE;20200327
24914042042;ESTADOS UNIDOS;FLORIDA;TAMARAC;TAMARAC;20200327
24915000000;ESTADOS UNIDOS;GEORGIA;ATLANTA;ATLANTA;20200327
24915001001;ESTADOS UNIDOS;GEORGIA;ALBANY-GEORGIA;ALBANY;20200327
24915002002;ESTADOS UNIDOS;GEORGIA;SANDY SPRINGS;SANDY SPRINGS;20200327
24915003003;ESTADOS UNIDOS;GEORGIA;MACON;MACON;20200327
24915004004;ESTADOS UNIDOS;GEORGIA;ATHENS;ATHENS;20200327
24915005005;ESTADOS UNIDOS;GEORGIA;AUGUSTA;AUGUSTA;20200327
24915006006;ESTADOS UNIDOS;GEORGIA;COLUMBUS;COLUMBUS;20200327
24915007007;ESTADOS UNIDOS;GEORGIA;MARIETTA;MARIETTA;20200327
24915008008;ESTADOS UNIDOS;GEORGIA;ROSWELL;ROSWELL;20200327
24915009009;ESTADOS UNIDOS;GEORGIA;SANDY SPRINGS-GEORGIA;SANDY SPRINGS;20200327
24915010010;ESTADOS UNIDOS;GEORGIA;SAVANNAH;SAVANNAH;20200327
24916000000;ESTADOS UNIDOS;HAWAII;HONOLULU;HONOLULU;20200327
24917000000;ESTADOS UNIDOS;IDAHO;BOISE;BOISE;20200327
24917001001;ESTADOS UNIDOS;IDAHO;DAHO FALLS;DAHO FALLS;20200327
24917002002;ESTADOS UNIDOS;IDAHO;NAMPA;NAMPA;20200327
24917003003;ESTADOS UNIDOS;IDAHO;POCATELLLO;POCATELLLO;20200327
24918000000;ESTADOS UNIDOS;ILLINOIS;SPRINGFIELD-ILLINOIS;SPRINGFIELD;20200327
24918001001;ESTADOS UNIDOS;ILLINOIS;CHAMPAIGN;CHAMPAIGN;20200327
24918002002;ESTADOS UNIDOS;ILLINOIS;DECATUR-ILLINOIS;DECATUR;20200327
24918003003;ESTADOS UNIDOS;ILLINOIS;BLOOMINGTON-ILLINOIS;BLOOMINGTON;20200327
24918004004;ESTADOS UNIDOS;ILLINOIS;PEORIA-ILLINOIS;PEORIA;20200327
24918005005;ESTADOS UNIDOS;ILLINOIS;CHICAGO;CHICAGO;20200327
24918006006;ESTADOS UNIDOS;ILLINOIS;BELLEVILLE;BELLEVILLE;20200327
24918007007;ESTADOS UNIDOS;ILLINOIS;HARRISBURG-ILLINOIS;HARRISBURG;20200327
24918008008;ESTADOS UNIDOS;ILLINOIS;AURORA;AURORA;20200327
24918009009;ESTADOS UNIDOS;ILLINOIS;NAPERVILLE;NAPERVILLE;20200327
24918010010;ESTADOS UNIDOS;ILLINOIS;WHEATON;WHEATON;20200327
24918011011;ESTADOS UNIDOS;ILLINOIS;BERWYN;BERWYN;20200327
24918012012;ESTADOS UNIDOS;ILLINOIS;CICERO;CICERO;20200327
24918013013;ESTADOS UNIDOS;ILLINOIS;OAK LAWN;OAK LAWN;20200327
24918014014;ESTADOS UNIDOS;ILLINOIS;OAK PARK;OAK PARK;20200327
24918015015;ESTADOS UNIDOS;ILLINOIS;ORLAND PARK;ORLAND PARK;20200327
24918016016;ESTADOS UNIDOS;ILLINOIS;JOLIET;JOLIET;20200327
24918017017;ESTADOS UNIDOS;ILLINOIS;ROCKFORD;ROCKFORD;20200327
24918018018;ESTADOS UNIDOS;ILLINOIS;ARLINGTON HEIGHTS;ARLINGTON HEIGHTS;20200327
24918019019;ESTADOS UNIDOS;ILLINOIS;DES PLAINES;DES PLAINES;20200327
24918020020;ESTADOS UNIDOS;ILLINOIS;ELGIN;ELGIN;20200327
24918021021;ESTADOS UNIDOS;ILLINOIS;EVANSTON;EVANSTON;20200327
24918022022;ESTADOS UNIDOS;ILLINOIS;MOUNT PROSPECT;MOUNT PROSPECT;20200327
24918023023;ESTADOS UNIDOS;ILLINOIS;PALATINE;PALATINE;20200327
24918024024;ESTADOS UNIDOS;ILLINOIS;SCHAUMBURG;SCHAUMBURG;20200327
24918025025;ESTADOS UNIDOS;ILLINOIS;SKOKIE;SKOKIE;20200327
24918026026;ESTADOS UNIDOS;ILLINOIS;WAUKEGAN;WAUKEGAN;20200327
24919000000;ESTADOS UNIDOS;INDIANA;INDIANAPOLIS;INDIANAPOLIS;20200327
24919001001;ESTADOS UNIDOS;INDIANA;GARY;GARY;20200327
24919002002;ESTADOS UNIDOS;INDIANA;HAMMOND;HAMMOND;20200327
24919003003;ESTADOS UNIDOS;INDIANA;FORT WAYNE;FORT WAYNE;20200327
24919004004;ESTADOS UNIDOS;INDIANA;ELKHART;ELKHART;20200327
24919005005;ESTADOS UNIDOS;INDIANA;SOUTH BEND;SOUTH BEND;20200327
24919006006;ESTADOS UNIDOS;INDIANA;ANDERSON;ANDERSON;20200327
24919007007;ESTADOS UNIDOS;INDIANA;LAFAYETTE;LAFAYETTE;20200327
24919008008;ESTADOS UNIDOS;INDIANA;MUNCIE;MUNCIE;20200327
24919009009;ESTADOS UNIDOS;INDIANA;BLOOMINGTON-INDIANA;BLOOMINGTON;20200327
24919010010;ESTADOS UNIDOS;INDIANA;EVANSVILLE;EVANSVILLE;20200327
24919011011;ESTADOS UNIDOS;INDIANA;TERRE HAUTE;TERRE HAUTE;20200327
24920000000;ESTADOS UNIDOS;IOWA;DES MOINES;DES MOINES;20200327
24920001001;ESTADOS UNIDOS;IOWA;CEDAR RAPIDS;CEDAR RAPIDS;20200327
24920002002;ESTADOS UNIDOS;IOWA;IOWA CITY;IOWA CITY;20200327
24920003003;ESTADOS UNIDOS;IOWA;WATERLOO;WATERLOO;20200327
24920004004;ESTADOS UNIDOS;IOWA;AMES;AMES;20200327
24920005005;ESTADOS UNIDOS;IOWA;DAVENPORT;DAVENPORT;20200327
24920006006;ESTADOS UNIDOS;IOWA;DUBUQUE;DUBUQUE;20200327
24920007007;ESTADOS UNIDOS;IOWA;FAIRFIELD;FAIRFIELD;20200327
24920008008;ESTADOS UNIDOS;IOWA;MASON CITY;MASON CITY;20200327
24920009009;ESTADOS UNIDOS;IOWA;COUNCIL BLUFFS;COUNCIL BLUFFS;20200327
24920010010;ESTADOS UNIDOS;IOWA;SIOUX CITY;SIOUX CITY;20200327
24921000000;ESTADOS UNIDOS;KANSAS;TOPEKA;TOPEKA;20200327
24921001001;ESTADOS UNIDOS;KANSAS;WICHITA;WICHITA;20200327
24921002002;ESTADOS UNIDOS;KANSAS;HUTCHINSON;HUTCHINSON;20200327
24921003003;ESTADOS UNIDOS;KANSAS;LAWRENCE-KANSAS;LAWRENCE;20200327
24921004004;ESTADOS UNIDOS;KANSAS;KANSAS CITY-KANSAS;KANSAS CITY;20200327
24921005005;ESTADOS UNIDOS;KANSAS;OLATHE;OLATHE;20200327
24921006006;ESTADOS UNIDOS;KANSAS;OVERLAND PARK;OVERLAND PARK;20200327
24922000000;ESTADOS UNIDOS;KENTUCKY;BOWLING GREEN;BOWLING GREEN;20200327
24922001001;ESTADOS UNIDOS;KENTUCKY;FRANKFORT;FRANKFORT;20200327
24922002002;ESTADOS UNIDOS;KENTUCKY;OWENSBORO;OWENSBORO;20200327
24922003003;ESTADOS UNIDOS;KENTUCKY;LOUISVILLE;LOUISVILLE;20200327
24922004004;ESTADOS UNIDOS;KENTUCKY;MAYSVILLE;MAYSVILLE;20200327
24922005005;ESTADOS UNIDOS;KENTUCKY;LEXINGTON;LEXINGTON;20200327
24923000000;ESTADOS UNIDOS;LOUISIANA;BATON ROUGE;BATON ROUGE;20200327
24923001001;ESTADOS UNIDOS;LOUISIANA;BOSSIER CITY;BOSSIER CITY;20200327
24923002002;ESTADOS UNIDOS;LOUISIANA;MONROE;MONROE;20200327
24923003003;ESTADOS UNIDOS;LOUISIANA;SHREVEPORT;SHREVEPORT;20200327
24923004004;ESTADOS UNIDOS;LOUISIANA;LAFAYETTE-LOUISIANA;LAFAYETTE;20200327
24923005005;ESTADOS UNIDOS;LOUISIANA;LAKE CHARLES;LAKE CHARLES;20200327
24923006006;ESTADOS UNIDOS;LOUISIANA;KENNER;KENNER;20200327
24923007007;ESTADOS UNIDOS;LOUISIANA;METAIRIE;METAIRIE;20200327
24923008008;ESTADOS UNIDOS;LOUISIANA;NEW ORLEANS;NEW ORLEANS;20200327
24923009009;ESTADOS UNIDOS;LOUISIANA;LAPLACE;LAPLACE;20200327
24923010010;ESTADOS UNIDOS;LOUISIANA;ST. ROSE;ST. ROSE;20200327
24924000000;ESTADOS UNIDOS;MAINE;AUGUSTA-MAINE;AUGUSTA;20200327
24924001001;ESTADOS UNIDOS;MAINE;PORTLAND;PORTLAND;20200327
24925000000;ESTADOS UNIDOS;MARYLAND;ANNAPOLIS;ANNAPOLIS;20200327
24925001001;ESTADOS UNIDOS;MARYLAND;ASPEN HILL;ASPEN HILL;20200327
24925002002;ESTADOS UNIDOS;MARYLAND;BETHESDA;BETHESDA;20200327
24925003003;ESTADOS UNIDOS;MARYLAND;BOWIE;BOWIE;20200327
24925004004;ESTADOS UNIDOS;MARYLAND;FREDERICK;FREDERICK;20200327
24925005005;ESTADOS UNIDOS;MARYLAND;GAITHERSBURG;GAITHERSBURG;20200327
24925006006;ESTADOS UNIDOS;MARYLAND;GERMANTOWN;GERMANTOWN;20200327
24925007007;ESTADOS UNIDOS;MARYLAND;SILVER SPRING;SILVER SPRING;20200327
24925008008;ESTADOS UNIDOS;MARYLAND;WHEATON-MARYLAND;WHEATON;20200327
24925009009;ESTADOS UNIDOS;MARYLAND;GLENMONT;GLENMONT;20200327
24925010010;ESTADOS UNIDOS;MARYLAND;BALTIMORE;BALTIMORE;20200327
24925011011;ESTADOS UNIDOS;MARYLAND;COLUMBIA-MARYLAND;COLUMBIA;20200327
24925012012;ESTADOS UNIDOS;MARYLAND;DUNDALK;DUNDALK;20200327
24925013013;ESTADOS UNIDOS;MARYLAND;ELLICOTT CITY;ELLICOTT CITY;20200327
24925014014;ESTADOS UNIDOS;MARYLAND;TOWSON;TOWSON;20200327
